CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LATITUDE,DEC_LONGITUDE,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECTION_RELATED_x,INTERSECT_TYPE,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROADWAY_CLEARED,ROAD_CONDITION,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOTAL_UNITS,TOT_INJ_COUNT,UNBELTED_OCC_COUNT,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORKERS_PRES,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,ATV,ATV_ROUTE,BACKUP_CONGESTION,BACKUP_NONRECURRING,BACKUP_PRIOR,BICYCLE,CELL_PHONE,CHILD_PASSENGER,COMM_VEHICLE,CORE_NETWORK,CROSS_MEDIAN,CURVED_ROAD,CURVE_DVR_ERROR,DEER_RELATED,DISTRACTED,DRINKING_DRIVER,DRIVER_16YR,DRIVER_17YR,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,DRIVER_65_74YR,DRIVER_75PLUS,DRUGGED_DRIVER,DRUG_RELATED,FATAL,FATAL_OR_SUSP_SERIOUS_INJ,FATIGUE_ASLEEP,FEDERAL_AID_ROUTE,FIRE_IN_VEHICLE,HAZARDOUS_TRUCK,HIT_BARRIER,HIT_BRIDGE,HIT_DEER,HIT_EMBANKMENT,HIT_FIXED_OBJECT,HIT_GDRAIL,HIT_GDRAIL_END,HIT_PARKED_VEHICLE,HIT_POLE,HIT_ROADWAY_EQUIPMENT,HIT_RUN,HIT_TEMP_CONSTRUCTION_BARRIER,HIT_TRAFFIC_ISLAND,HIT_TREE_SHRUB,HIT_UTILITY_POLE,HORSE_BUGGY,HO_OPPDIR_SDSWP,HVY_TRUCK_RELATED,ICY_ROAD,ILLEGAL_DRUG_RELATED,ILLUMINATION_DARK,IMPAIRED_DRIVER,IMPAIRED_NONMOTORIST,INJURY,INJURY_OR_FATAL,INTERSECTION,INTERSECTION_RELATED_y,INTERSTATE,LANE_DEPARTURE,LEFT_TURN,LIMIT_65MPH,LIMIT_70MPH,LOCAL_ROAD,LOCAL_ROAD_ONLY,MARIJUANA_DRUGGED_DRIVER,MARIJUANA_RELATED,MATURE_DRIVER,MC_DRINKING_DRIVER,MOTORCYCLE,MULTIPLE_VEHICLE,NHTSA_AGG_DRIVING,NON_INTERSECTION,NO_CLEARANCE,OPIOID_RELATED,OTHER_FREEWAY_EXPRESSWAY,OVERTURNED,PEDESTRIAN,PHANTOM_VEHICLE,POSSIBLE_INJURY,PROPERTY_DAMAGE_ONLY,PSP_REPORTED,RAMP,RAMP_SEGMENT,RAMP_TERMINAL,REAR_END,ROUNDABOUT,RUNNING_RED_LT,RUNNING_STOP_SIGN,RURAL,SCHOOL_BUS,SCHOOL_BUS_RELATED,SCHOOL_BUS_UNIT,SCHOOL_ZONE,SHLDR_RELATED,SIGNALIZED_INT,SINGLE_VEHICLE,SNOWMOBILE,SNOW_SLUSH_ROAD,SPEEDING,SPEEDING_RELATED,SPEED_CHANGE_LANE,STATE_ROAD,STOP_CONTROLLED_INT,SUDDEN_DEER,SUSPECTED_MINOR_INJURY,SUSPECTED_SERIOUS_INJURY,SV_RUN_OFF_RD,TAILGATING,TRAIN,TRAIN_TROLLEY,TROLLEY,TURNPIKE,UNBELTED,UNDERAGE_DRNK_DRV,UNLICENSED,UNSIGNALIZED_INT,URBAN,VEHICLE_FAILURE,VEHICLE_TOWED,VULNERABLE_ROAD_USER,VULNERABLE_ROAD_USER_FATAL,WET_ROAD,WORK_ZONE,YOUNG_DRIVER,geometry
2005154385,,2,0,1,0,0,0,0,0,0,2,0,,67,4,2005,5,,,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,1,,0,,,6.0,0,,1,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,1.0,1.0,,1,N,N,,0,0.0,0,1,0,,0,N,,2,1,1,1,0,0,0,1,0,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,POINT EMPTY
2005154390,,0,0,0,0,0,0,0,0,0,8,0,,67,5,2005,6,40.050278,-75.050831,,6,0,0,0,0,0,0,0,0,4.0,1,0,0.0,,,0,,8,,40 03:01.000,1.0,0,75 03:02.993,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,1,,0,N,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,POINT (-75.050831 40.050278)
2005154397,,3,1,0,0,0,0,0,0,0,1,0,,67,5,2005,7,39.885278,-75.244038,,6,0,0,0,0,0,0,1,0,3.0,1,0,0.0,,,1,,6,,39 53:07.000,2.0,2,75 14:38.536,1,0,0,0,67301,0,0,0,N,0,0,0,3,67301,1,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,N,,3,1,0,0,0,0,0,2,0,3,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,POINT (-75.244038 39.885278)
2005158470,,2,0,0,0,0,0,0,0,0,1,0,,67,5,2005,6,,,,6,0,0,0,0,0,1,0,0,,1,0,0.0,,,0,,0,,,,0,,1,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,,,2,0,1,1,0,0,0,1,0,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,POINT EMPTY
2005173284,,0,0,0,0,0,0,0,0,0,7,0,,67,7,2005,1,40.043611,-75.193401,,6,0,0,0,0,0,0,0,0,9.0,1,0,0.0,,,0,,0,,40 02:37.000,5.0,0,75 11:36.243,1,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,2.0,5.0,,1,N,N,,0,0.0,0,0,1,,0,Y,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.193401 40.043611)
2005413417,,0,0,0,0,0,0,0,0,0,8,0,,67,9,2005,7,39.994386,-75.130158,,6,0,0,0,0,0,0,1,0,9.0,1,0,0.0,,,0,,1,,39 59:39.789,1.0,0,75 07:48.568,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,3,Y,,2,0,0,0,0,0,0,2,1,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,POINT (-75.130158 39.994386)
2005413580,,0,0,0,0,0,0,0,0,0,2,0,,67,6,2005,1,,,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,6,,0,,,7.0,0,,1,0,0,0,67301,0,0,0,N,0,0,0,7,67301,1,2.0,1.0,,1,N,N,,0,0.0,4,1,1,,0,Y,,2,6,0,0,0,0,0,1,1,2,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,POINT EMPTY
2006013423,,2,0,0,0,0,0,0,0,0,2,0,,67,12,2005,7,40.044722,-75.054552,,6,0,0,0,1,0,0,0,0,4.0,1,0,0.0,,,2,,0,,40 02:41.000,2.0,0,75 03:16.388,1,0,0,0,67301,0,0,0,N,0,0,0,3,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,Y,,2,2,0,0,0,2,0,2,0,2,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,POINT (-75.054552 40.044722)
2006013455,,0,0,0,0,0,0,0,0,0,8,0,,67,12,2005,6,40.0125,-75.16137,,6,0,0,0,0,0,0,0,0,9.0,1,0,0.0,,,0,,0,,40 00:45.000,6.0,0,75 09:40.931,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,1,,2,Y,,2,0,0,0,0,0,1,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,POINT (-75.16137 40.0125)
2006013543,,0,0,0,0,0,0,0,0,0,8,0,,67,11,2005,1,39.968333,-75.1294,,6,0,0,0,0,0,0,0,0,2.0,1,0,0.0,,,0,,0,,39 58:06.000,2.0,0,75 07:45.839,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,Y,,2,0,0,0,0,0,1,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.1294 39.968333)
2006015178,,1,0,0,0,0,0,0,0,0,8,0,,67,3,2005,7,39.960556,-75.243337,1910.0,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,0,,39 57:38.000,3.0,0,75 14:36.012,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,Y,,2,0,1,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.243337 39.960556)
2006015261,,6,0,0,0,0,0,0,0,0,7,0,,67,9,2005,4,40.021667,-75.075367,347.0,6,0,0,0,0,0,0,0,0,4.0,1,0,0.0,,,2,,0,,40 01:18.000,6.0,0,75 04:31.320,1,0,0,0,67301,0,0,0,N,0,0,0,3,67301,1,2.0,5.0,,1,N,N,,0,0.0,1,0,0,,0,Y,,6,2,1,0,0,0,0,2,0,6,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.075367 40.021667)
2006028658,1947.0,1,0,0,0,0,0,0,0,0,8,0,,67,12,2005,6,40.04362,-75.049439,1941.0,6,0,1,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,1,,40 02:37.032,7.0,0,75 02:57.980,1,0,0,0,67301,1,1,0,N,1,1,0,5,67301,0,2.0,4.0,,1,N,N,,0,0.0,0,0,0,3.0,3,Y,,3,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,POINT (-75.049439 40.04362)
2006028760,454.0,2,0,0,0,0,0,0,0,0,4,0,,67,11,2005,2,40.029444,-75.103451,449.0,6,0,0,0,0,0,2,0,0,,1,0,0.0,,,2,,2,,40 01:46.000,,0,75 06:12.425,1,0,0,0,67301,0,0,0,N,0,0,0,3,67301,2,2.0,1.0,,9,N,N,,0,0.0,0,0,1,3.0,2,,,3,2,2,1,0,0,0,2,0,3,,,,N,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,POINT (-75.103451 40.029444)
2006028777,9999.0,0,0,0,1,1,0,0,0,0,8,0,,67,9,2005,5,39.973762,-75.136808,9999.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,,0,,39 58:25.543,,0,75 08:12.508,1,0,0,0,67301,1,1,0,N,0,0,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,0.0,0,,,2,0,0,0,0,0,1,2,1,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.136808 39.973762)
2006030257,9999.0,2,1,0,0,0,0,0,0,0,7,0,,67,7,2005,7,,,14.0,6,0,0,0,0,0,0,0,0,4.0,2,0,0.0,,,5,,0,,,5.0,0,,1,0,0,0,67301,0,0,0,Y,0,0,0,13,67301,0,2.0,3.0,,1,N,N,,1,0.0,0,0,2,0.0,0,Y,,5,5,0,0,0,5,0,1,0,5,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,POINT EMPTY
2006047962,,0,0,0,0,0,0,0,0,0,1,0,,67,3,2006,4,39.936648,-75.226057,,6,0,0,1,0,0,0,0,0,3.0,1,0,0.0,,,0,,0,,39 56:11.932,5.0,0,75 13:33.805,1,1,0,1,67301,0,0,0,N,0,0,0,1,67301,0,2.0,6.0,,1,N,N,,0,0.0,0,0,1,,3,Y,,2,0,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,POINT (-75.226057 39.936648)
2006047964,,0,0,0,0,0,0,0,0,0,7,0,,67,3,2006,6,40.055,-74.98455,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,0,,40 03:18.000,1.0,0,74 59:04.379,1,0,0,0,67301,0,0,0,Y,0,0,0,1,67301,0,2.0,3.0,,1,N,N,,1,9.0,0,0,0,,0,N,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-74.98455 40.055)
2006047974,,1,0,0,0,0,0,0,0,0,7,0,,67,1,2006,1,40.023889,-75.134314,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,1,,0,,40 01:26.000,2.0,0,75 08:03.529,1,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,2.0,3.0,,1,N,N,,0,0.0,0,1,0,,0,Y,,1,1,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.134314 40.023889)
2006053370,,1,0,0,0,0,0,0,0,0,7,0,,67,2,2006,6,,,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,1,,0,,,4.0,3,,1,0,0,0,67301,0,0,0,N,0,0,0,2,67501,0,1.0,3.0,,9,N,N,,0,0.0,1,0,0,,1,Y,,1,1,1,1,0,0,0,1,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,POINT EMPTY
2006084291,,0,0,0,0,0,0,0,0,0,8,0,,67,6,2006,3,39.948333,-75.219273,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,5,,39 56:54.000,6.0,0,75 13:09.381,1,0,0,0,67301,1,1,0,,1,1,0,2,67301,0,2.0,1.0,,9,N,N,,0,0.0,0,0,1,,2,Y,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,POINT (-75.219273 39.948333)
2006084447,,1,0,0,0,0,0,0,0,0,7,0,,67,7,2006,2,40.023333,-75.133758,,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,3,,0,,40 01:24.000,,0,75 08:01.529,1,0,0,0,67301,0,0,0,N,0,0,0,5,67301,0,2.0,4.0,,1,N,N,,0,0.0,1,2,0,,0,,,1,3,0,0,0,0,1,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.133758 40.023333)
